transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
875.0,2025-06-06,Pendapatan usaha,Penjualan,Pemasukan,1445631.0,Transfer Bank
876.0,2025-07-14,Peralatan bisnis,Peralatan & Aset,Pengeluaran,5377548.0,Kartu Debit
877.0,2024-07-01,Iklan,Marketing & Promosi,Pengeluaran,595721.0,Kartu Kredit
878.0,2024-11-16,Tagihan,Pembelian Stok,Pengeluaran,680029.0,Transfer Bank
879.0,2025-04-25,Peralatan bisnis,Peralatan & Aset,Pengeluaran,5166845.0,Payment Gateway
880.0,2026-01-19,Pendapatan investasi,Modal & Investasi,Pemasukan,40106268.0,Kartu Kredit
881.0,2025-02-19,Pelunasan,Piutang,Pemasukan,3226396.0,Kartu Kredit
882.0,2025-04-24,Pendanaan usaha,Modal & Investasi,Pemasukan,19080776.0,Transfer Bank
883.0,2024-06-18,Pelunasan,Piutang,Pemasukan,685215.0,Transfer Bank
884.0,2025-01-23,Refun,Peralatan & Aset,Pengeluaran,2287501.0,E-Wallet
885.0,2025-08-29,Pengiriman,Pembelian Stok,Pengeluaran,837900.0,Transfer Bank
886.0,2025-10-17,Pendapatan online,Penjualan,Pemasukan,,Transfer Bank
887.0,2024-08-25,Peralatan bisnis,Peralatan & Aset,Pengeluaran,1206951.0,Transfer Bank
888.0,2025-07-18,Marketplce,Penjualan,Pemasukan,961357.0,Kartu Kredit
889.0,2024-12-30,Penjualan,Penjualan,Pemasukan,1625391.0,Transfer Bank
890.0,2025-11-15,Trf modal,Modal & Investasi,Pemasukan,18418608.0,Transfer Bank
891.0,2025-06-05,Kebutuhan usaha,Pembelian Stok,Pengeluaran,1542357.0,Kartu Debit
892.0,2024-06-30,Transfer modal,Modal & Investasi,Pemasukan,4996318.0,Kartu Kredit
893.0,2025-05-28,Pembayaran digital,Gaji & Karyawan,Pengeluaran,13996159.0,Kartu Kredit
894.0,2025-03-08,Pendanaan usaha,Modal & Investasi,Pemasukan,4066946.0,Transfer Bank
895.0,2026-03-26,Pendapatan investasi,Modal & Investasi,Pemasukan,24698764.0,Kartu Kredit
896.0,2025-11-22,Penjualan,Penjualan,Pemasukan,710734.0,Kartu Kredit
897.0,2026-01-05,Payment gateway,Biaya Bank,Pengeluaran,208784.0,Kartu Debit
898.0,2024-07-05,Penjualan,Penjualan,Pemasukan,3009544.0,Transfer Bank
899.0,2025-03-23,Pembelian,Piutang,Pemasukan,1009906.0,E-Wallet
900.0,2025-04-07,Pembayaran digital,Marketing & Promosi,Pengeluaran,416051.0,Tunai
901.0,2024-05-28,Pelunasan,Transportasi & Logistik,Pemasukan,1687433.0,Transfer Bank
902.0,2025-09-29,Biaya operasional,Operasional Kantor,Pengeluaran,1613650.0,E-Wallet
903.0,2024-10-27,Pembayaran pelanggan,Piutang,Pemasukan,695530.0,Kartu Debit
904.0,2026-01-19,Pembelian,Piutang,Pemasukan,1257936.0,Kartu Debit
905.0,2025-04-27,Pembayaran pelanggan,Piutang,Pemasukan,2292347.0,Transfer Bank
906.0,2025-06-17,Transfer masuk,Piutang,Pemasukan,2081378.0,Tunai
907.0,2025-10-30,Promosi,Marketing & Promosi,Pengeluaran,2049348.0,E-Wallet
908.0,2025-09-08,Pajak,Pajak & Perizinan,Pengeluaran,1595465.0,Transfer Bank
909.0,2026-04-16,Pendapatan usaha,Penjualan,Pemasukan,3961290.0,Transfer Bank
910.0,2024-07-04,Cloud service,Software & Langganan,Pengeluaran,389746.0,Kartu Kredit
911.0,2024-12-29,Pembayaran pelanggan,Piutang,Pemasukan,4042456.0,Payment Gateway
912.0,2024-08-05,Transfer masuk,Piutang,Pemasukan,2397762.0,Kartu Debit
913.0,2026-03-29,Koreksi transaksi,Lain-lain,Pengeluaran,665442.0,Kartu Debit
914.0,2024-12-20,Payment gateway,Operasional Kantor,Pengeluaran,3304713.0,Transfer Bank
915.0,2024-09-12,Payment gateway,Utang & Cicilan,Pengeluaran,1970008.0,E-Wallet
916.0,2024-12-23,Marketplace,Penjualan,Pemasukan,1161494.0,E-Wallet
917.0,2025-07-29,Cloud service,Software & Langganan,Pengeluaran,965242.0,Kartu Debit
918.0,2025-01-30,Peralatan bisnis,Peralatan & Aset,Pengeluaran,2340611.0,QRIS
919.0,2024-12-22,QRIS,Penjualan,Pemasukan,1180157.0,Kartu Debit
920.0,2025-09-25,Pembayaran karyawan,Gaji & Karyawan,Pengeluaran,6476937.0,Payment Gateway
921.0,2025-12-26,Pendapatan investasi,Modal & Investasi,Pemasukan,5997853.0,Transfer Bank
922.0,2025-07-24,Pendanaan usaha,Modal & Investasi,Pemasukan,2092940.0,E-Wallet
923.0,,Campaign,Marketing & Promosi,Pengeluaran,307725.0,Transfer Bank
924.0,2025-05-02,Pendapatan online,Penjualan,Pemasukan,2088102.0,Kartu Debit
925.0,2025-06-19,Pembayaran karyawan,Gaji & Karyawan,Pengeluaran,4648703.0,Kartu Debit
926.0,2024-11-22,Pmbayaran digital,Modal & Investasi,Pemasukan,4773131.0,Tunai
927.0,2025-10-24,Pembayaran pelanggan,Piutang,Pemasukan,3196082.0,Transfer Bank
928.0,2024-10-04,Pendapatan investasi,Modal & Investasi,Pemasukan,33886306.0,QRIS
929.0,2026-01-12,Peralatan bisnis,Peralatan & Aset,Pengeluaran,5388001.0,Payment Gateway
930.0,2025-04-14,Transfer masuk,Piutang,Pemasukan,2759062.0,Kartu Debit
931.0,2025-10-28,Perizinan,Pajak & Perizinan,Pengeluaran,3974163.0,E-Wallet
932.0,2025-01-27,Pmbayaran pelanggan,Piutang,Pemasukan,3689876.0,Kartu Kredit
933.0,,Pembelian,Transportasi & Logistik,Pengeluaran,1735537.0,Kartu Kredit
934.0,2026-03-28,Biaya transaksi,Biaya Bank,Pengeluaran,347999.0,Transfer Bank
935.0,2024-12-24,Pendapatan usaha,Modal & Investasi,Pemasukan,532104.0,Transfer Bank
936.0,2026-05-01,Marketplace,Penjualan,Pemasukan,2093472.0,E-Wallet
937.0,2026-04-21,Koreksi transaksi,Lain-lain,,335132.0,E-Wallet
938.0,2024-10-07,Pendapatan usaha,Penjualan,Pemasukan,2626774.0,Kartu Kredit
939.0,2025-12-09,Transfer masuk,Piutang,Pemasukan,1963646.0,Payment Gateway
940.0,2024-07-05,QRIS,Piutang,Pemasukan,1223456.0,Transfer Bank
941.0,2024-09-24,Penjualan,Penjualan,Pemasukan,440116.0,Kartu Debit
942.0,2025-12-15,Pelunasan,Piutang,Pemasukan,5190334.0,Tunai
943.0,2026-05-05,Transfer masuk,Piutang,Pemasukan,3447846.0,Transfer Bank
944.0,2024-07-05,Biaya tak terduga,Lain-lain,,308661.0,Kartu Debit
945.0,2025-09-30,Pendanaan usaha,Modal & Investasi,Pemasukan,3346295.0,E-Wallet
946.0,2025-10-30,Pmbayaran digital,Modal & Investasi,Pemasukan,4227538.0,Kartu Kredit
947.0,2024-08-13,Penjualan,Penjualan,Pemasukan,1768235.0,Kartu Kredit
948.0,2024-09-06,Biaya tak terduga,Lain-lain,Pengeluaran,664179.0,QRIS
949.0,2024-09-09,Transfer modal,Modal & Investasi,Pemasukan,9600288.0,Payment Gateway
950.0,2025-05-05,Transportasi,Transportasi & Logistik,Pengeluaran,64869.0,Kartu Kredit
951.0,2025-11-22,Biaya operasional,Operasional Kantor,Pengeluaran,-898989.0,Transfer Bank
952.0,2025-10-17,Pengiriman,Transportasi & Logistik,Pengeluaran,842618.0,Transfer Bank
953.0,2025-07-29,Pembayaran karyawan,Gaji & Karyawan,Pengeluaran,13169630.0,Kartu Debit
954.0,2025-07-01,Refund,Lain-lain,Pengeluaran,97947.0,Kartu Debit
955.0,,QRIS,Transportasi & Logistik,Pengeluaran,591913.0,Tunai
956.0,2026-01-25,Koreksi transaksi,Lain-lain,Pengeluaran,411473.0,Transfer Bank
957.0,2025-12-01,Transfer masuk,Piutang,Pemasukan,1628689.0,Kartu Kredit
958.0,2025-07-15,QRIS,Penjualan,Pemasukan,1689550.0,Kartu Debit
959.0,2025-04-14,Pendapatan investasi,Modal & Investasi,Pemasukan,2480916.0,Tunai
960.0,2026-03-04,Pendapatan investasi,Modal & Investasi,Pemasukan,15246695.0,Kartu Debit
961.0,2024-06-06,Pendapatan investasi,Modal & Investasi,Pemasukan,9833403.0,E-Wallet
962.0,2026-02-15,Pendapatan investasi,Modal & Investasi,Pemasukan,13263577.0,E-Wallet
963.0,2026-05-08,Pelunasan,Piutang,Pemasukan,6698040.0,
964.0,2025-03-22,Payment gateway,Modal & Investasi,Pemasukan,22969940.0,Kartu Kredit
965.0,2026-03-10,Transfer,Pajak & Perizinan,Pengeluaran,3075884.0,Kartu Debit
966.0,2026-04-03,Campaign,Marketing & Promosi,Pengeluaran,7255578.0,Kartu Debit
967.0,2025-10-03,Marketplce,Penjualan,Pemasukan,2518914.0,Kartu Debit
968.0,2026-02-12,Pembayaran pelanggan,Piutang,Pemasukan,1634128.0,Payment Gateway
,2025-08-21,Pendapatan online,Penjualan,Pemasukan,242338.0,Tunai
970.0,2025-07-01,Payment gateway,Biaya Bank,Pengeluaran,101236.0,E-Wallet
971.0,2024-10-07,Koreksi transaksi,Lain-lain,Pengeluaran,939253.0,Kartu Debit
972.0,2024-08-24,Penjualan,Penjualan,Pemasukan,1900459.0,Transfer Bank
973.0,2025-11-21,Pelunasan,Modal & Investasi,Pemasukan,2572718.0,Transfer Bank
974.0,2024-11-02,Transfer masuk,Piutang,Pemasukan,2603615.0,Kartu Kredit
975.0,2026-05-24,Pembelian barang,Pembelian Stok,Pengeluaran,583340.0,Transfer Bank
976.0,2025-11-22,Tagihan,Pajak & Perizinan,Pengeluaran,1685571.0,E-Wallet
,2025-08-05,Penjualan,Penjualan,Pemasukan,3236329.0,Payment Gateway
978.0,2024-08-30,Transfer modal,Modal & Investasi,Pemasukan,11657700.0,Tunai
979.0,2026-04-17,Biaya administrasi,Biaya Bank,Pengeluaran,150972.0,Tunai
980.0,2026-01-27,Biaya tak terduga,Lain-lain,Pengeluaran,3619.0,Tunai
981.0,2026-01-17,Transfer modal,Modal & Investasi,Pemasukan,10000209.0,QRIS
982.0,2025-12-18,Cloud service,Utang & Cicilan,Pengeluaran,1473089.0,Kartu Kredit
983.0,2026-03-06,Marketplce,Penjualan,Pemasukan,440894.0,Tunai
984.0,2026-02-23,Pendapatan online,Penjualan,Pemasukan,561783.0,E-Wallet
985.0,2024-11-30,Biaya operasional,Operasional Kantor,Pengeluaran,4934095.0,Tunai
986.0,2024-10-29,Penjualan,Penjualan,Pemasukan,2608811.0,Transfer Bank
987.0,2024-06-09,Pelunasan,Piutang,Pemasukan,2392797.0,Tunai
988.0,2026-05-13,Peralatan bisnis,Peralatan & Aset,Pengeluaran,59891113.0,E-Wallet
989.0,2024-12-13,Payroll,Gaji & Karyawan,Pengeluaran,9395561.0,E-Wallet
990.0,2025-12-24,Pembayaran pelanggan,Piutang,Pemasukan,3068962.0,Transfer Bank
991.0,2025-08-04,Payment gateway,Utang & Cicilan,Pengeluaran,1266065.0,Kartu Debit
992.0,2024-09-30,Refund,Pajak & Perizinan,Pengeluaran,3026946.0,Transfer Bank
993.0,2025-01-02,Biaya transaksi,Penjualan,Pengeluaran,167883.0,Payment Gateway
994.0,2025-11-24,Restock,Pembelian Stok,Pengeluaran,4029696.0,Transfer Bank
995.0,2025-03-11,Pembayaran pelanggan,Utang & Cicilan,Pemasukan,7035747.0,Kartu Debit
996.0,2024-11-10,Pembelian,Pajak & Perizinan,Pemasukan,7302729.0,Kartu Kredit
997.0,2024-07-17,Pendanaan usaha,Transportasi & Logistik,Pemasukan,6366387.0,Payment Gateway
998.0,2024-09-08,Pendanaan usaha,Modal & Investasi,Pemasukan,2507983.0,Kartu Debit
999.0,2024-07-26,Pendapatan investasi,Modal & Investasi,Pemasukan,7223623.0,Transfer Bank
1000.0,2025-12-25,Restock,Pembelian Stok,Pengeluaran,4254546.0,Transfer Bank
1001.0,2024-07-25,Penjualan,Penjualan,Pemasukan,502048.0,Payment Gateway
1002.0,2025-09-30,Koreksi transaksi,Lain-lain,Pengeluaran,-767074.0,Kartu Kredit
1003.0,2025-08-09,Transfer modal,Modal & Investasi,Pemasukan,23789518.0,Kartu Debit
1004.0,2026-02-07,Pembelian aset,Peralatan & Aset,Pengeluaran,1266353.0,Kartu Debit
1005.0,2024-08-15,Campaign,Marketing & Promosi,Pengeluaran,1618596.0,Transfer Bank
1006.0,2024-08-31,Cashback,Modal & Investasi,Pemasukan,15604467.0,Kartu Debit
1007.0,2025-04-12,Biaya operasional,Operasional Kantor,Pengeluaran,1487167.0,Tunai
1008.0,2025-04-19,Pelunasan,Piutang,Pemasukan,501902.0,Tunai
1009.0,2025-07-21,Tagihan kantor,Operasional Kantor,Pengeluaran,6509419.0,Tunai
1010.0,2025-01-14,Tagihan kantor,Operasional Kantor,Pengeluaran,473764.0,Kartu Kredit
1011.0,2025-12-13,Refund,Lain-lain,Pengeluaran,401165.0,Payment Gateway
1012.0,2025-10-03,Peralatan bisnis,Peralatan & Aset,Pengeluaran,6796176.0,Transfer Bank
1013.0,2025-12-07,Campaign,Marketing & Promosi,Pengeluaran,1502049.0,Tunai
1014.0,2025-10-20,Transfer modal,Modal & Investasi,Pemasukan,2231054.0,QRIS
1015.0,2025-06-12,Pembelian,Modal & Investasi,Pemasukan,17559572.0,Transfer Bank
1016.0,2024-12-04,Pembelian,Transportasi & Logistik,Pengeluaran,2441673.0,Tunai
1017.0,2025-06-16,,Modal & Investasi,Pemasukan,26517550.0,E-Wallet
1018.0,2024-10-21,Marketplce,Penjualan,Pemasukan,745600.0,Transfer Bank
1019.0,2025-05-26,Transfer modal,Modal & Investasi,Pemasukan,28818304.0,Tunai
1020.0,2025-01-15,Peralatan bisnis,Peralatan & Aset,Pengeluaran,6136406.0,Transfer Bank
1021.0,2025-04-19,Cloud service,Software & Langganan,Pengeluaran,1283380.0,E-Wallet
1022.0,2026-05-04,Pembayaran pinjaman,Utang & Cicilan,Pengeluaran,3260907.0,QRIS
1023.0,2025-02-04,Pembayaran digital,Biaya Bank,Pengeluaran,257587.0,Kartu Debit
1024.0,2025-03-24,Kebutuhan kantor,Operasional Kantor,Pengeluaran,2261784.0,Payment Gateway
1025.0,2024-11-06,Restock,Pembelian Stok,Pengeluaran,1899981.0,Kartu Debit
1026.0,2025-10-08,Paymnt gateway,Biaya Bank,Pengeluaran,178385.0,E-Wallet
1027.0,2024-11-05,QRIS,Penjualan,Pemasukan,1866270.0,E-Wallet
1028.0,2026-05-20,Subscription,Software & Langganan,Pengeluaran,,Payment Gateway
1029.0,2025-04-04,Pelunasan,Piutang,Pemasukan,5593771.0,E-Wallet
1030.0,2026-04-26,Restock,Pembelian Stok,Pengeluaran,,Kartu Debit
1031.0,2026-01-12,Pendapatan online,Penjualan,Pemasukan,3517217.0,Transfer Bank
1032.0,2024-11-23,Software bisnis,Software & Langganan,Pengeluaran,1081440.0,E-Wallet
1033.0,2025-12-30,Iklan,Marketing & Promosi,Pengeluaran,446041.0,Transfer Bank
1034.0,2024-10-30,Refund,Piutang,Pemasukan,5884970.0,Transfer Bank
1035.0,2024-06-11,Perizinan,Pajak & Perizinan,Pengeluaran,6864654.0,QRIS
1036.0,2026-02-26,Pendanaan usaha,Modal & Investasi,Pemasukan,912000.0,Kartu Debit
1037.0,2025-06-12,Transfer,Pajak & Perizinan,Pengeluaran,1563932.0,Kartu Debit
1038.0,2026-02-21,Administrasi,Lain-lain,Pengeluaran,1026642.0,Kartu Kredit
1039.0,2025-06-28,Trf masuk,Piutang,Pemasukan,5963176.0,Tunai
1040.0,2025-02-26,Pendapatan usaha,Penjualan,Pemasukan,1405663.0,Payment Gateway
1041.0,2026-01-21,Perizinan,Operasional Kantor,Pengeluaran,1080975.0,Transfer Bank
1042.0,2025-02-27,QRIS,Penjualan,Pemasukan,1482444.0,Kartu Debit
1043.0,2024-11-22,Software bisnis,Software & Langganan,Pengeluaran,397842.0,QRIS
1044.0,2025-01-15,Marketplace,Penjualan,Pemasukan,2398761.0,QRIS
1045.0,2026-03-18,Pendapatan investasi,Modal & Investasi,Pemasukan,18593258.0,Transfer Bank
1046.0,2026-04-22,Transfer masuk,Piutang,Pemasukan,1273686.0,QRIS
1047.0,2024-12-25,Cloud service,Software & Langganan,Pengeluaran,701766.0,Transfer Bank
1048.0,2026-01-28,Campaign,Marketing & Promosi,Pengeluaran,818089.0,Tunai
1049.0,2024-12-12,Trf masuk,Piutang,Pemasukan,1175724.0,Kartu Debit
1050.0,2025-12-13,Penjualan,Penjualan,Pemasukan,811854.0,Kartu Debit
1051.0,2026-02-21,Transfer masuk,Lain-lain,Pemasukan,1624299.0,QRIS
1052.0,2025-11-11,Tagihan,Operasional Kantor,Pengeluaran,2907353.0,Kartu Debit
,2025-01-16,Biaya operasional,Operasional Kantor,Pengeluaran,6181390.0,Kartu Kredit
1054.0,2024-11-12,Administrasi,Penjualan,Pemasukan,552492.0,Kartu Debit
1055.0,2025-10-03,Pendapatan usaha,Penjualan,Pemasukan,907512.0,Transfer Bank
1056.0,2025-10-03,Marketplace,Penjualan,Pemasukan,3424001.0,Kartu Debit
1057.0,2026-04-25,Pelunasan,Piutang,Pemasukan,1342177.0,Transfer Bank
1058.0,2026-04-12,Pembayaran digital,Piutang,Pemasukan,1939600.0,Kartu Kredit
1059.0,2025-08-27,Pengiriman,Transportasi & Logistik,Pengeluaran,396886.0,Kartu Debit
1060.0,2024-09-29,Campaign,Marketing & Promosi,Pengeluaran,344860.0,Transfer Bank
1061.0,2025-12-11,Pembayaran pelanggan,Piutang,Pemasukan,2007958.0,E-Wallet
1062.0,2025-02-03,Cashback,Penjualan,Pemasukan,187253.0,Transfer Bank
1063.0,2024-07-21,Pelunasan,Piutang,Pemasukan,1505053.0,Kartu Kredit
1064.0,2025-04-01,Transfer modal,Modal & Investasi,Pemasukan,14471009.0,Transfer Bank
1065.0,2025-11-09,Pelunasan utang,Utang & Cicilan,Pengeluaran,,Transfer Bank
1066.0,2024-08-15,Pendapatan investasi,Modal & Investasi,Pemasukan,26734565.0,QRIS
1067.0,2024-10-10,Cloud service,Software & Langganan,Pengeluaran,948492.0,Kartu Kredit
1068.0,2025-07-10,Marketplace,Penjualan,Pemasukan,4695697.0,E-Wallet
1069.0,2024-10-02,Marketplace,Penjualan,Pemasukan,1132801.0,Transfer Bank
1070.0,2025-11-17,Transfer masuk,Piutang,Pemasukan,1637717.0,Kartu Kredit
1071.0,2025-06-18,Pendapatan investasi,Modal & Investasi,Pemasukan,22953672.0,Transfer Bank
1072.0,2024-06-28,QRIS,Modal & Investasi,Pemasukan,11248612.0,E-Wallet
1073.0,2025-07-13,Penjualan,Penjualan,Pemasukan,338671.0,Transfer Bank
1074.0,2025-03-01,Pendanaan usaha,Modal & Investasi,Pemasukan,1346463.0,Transfer Bank
1075.0,2024-08-22,Pelunasan,Piutang,Pemasukan,3629677.0,E-Wallet
1076.0,2025-08-28,Pendapatan investasi,Modal & Investasi,Pemasukan,3922401.0,Kartu Debit
1077.0,2024-11-16,Restock,Pembelian Stok,Pengeluaran,890435.0,Kartu Debit
1078.0,2025-10-21,Tagihan,Pajak & Perizinan,Pengeluaran,2092761.0,Kartu Debit
1079.0,2025-03-22,Pembayaran pelanggan,Piutang,Pemasukan,2707565.0,Transfer Bank
1080.0,2026-02-27,Pendapatan online,Penjualan,Pemasukan,1319730.0,Transfer Bank
1081.0,2026-01-27,Pembelian,Gaji & Karyawan,Pengeluaran,4465304.0,Kartu Debit
1082.0,2024-06-09,Peralatan bisnis,Peralatan & Aset,Pengeluaran,2900245.0,Transfer Bank
1083.0,2025-02-26,Administrasi,Piutang,Pemasukan,1256422.0,Kartu Debit
1084.0,2026-04-29,Pendanaan usaha,Modal & Investasi,Pemasukan,11600587.0,Transfer Bank
1085.0,2025-11-01,Tagihan,Operasional Kantor,Pengeluaran,3562825.0,Kartu Debit
1086.0,2025-08-02,Pendapatan investasi,Gaji & Karyawan,Pemasukan,5626586.0,E-Wallet
1087.0,2026-02-22,Software bisnis,Software & Langganan,Pengeluaran,669147.0,Tunai
1088.0,2026-05-06,Pembayaran pelanggan,Piutang,Pemasukan,1252513.0,Payment Gateway
1089.0,2025-12-19,Pelunasan,Piutang,Pemasukan,1187041.0,E-Wallet
1090.0,2026-05-11,Kebutuhan kantor,Operasional Kantor,Pengeluaran,2932885.0,E-Wallet
1091.0,2025-01-08,Campaign,Marketing & Promosi,Pengeluaran,1724446.0,QRIS
1092.0,2026-04-14,Payment gateway,Peralatan & Aset,Pengeluaran,10550273.0,Kartu Debit
1093.0,2025-09-28,Pelunasan,Piutang,Pemasukan,1535343.0,Kartu Debit
1094.0,2026-01-25,Transfer modal,Modal & Investasi,Pemasukan,77752696.0,Payment Gateway
1095.0,2025-05-23,Marketplace,Penjualan,Pemasukan,1435743.0,E-Wallet
1096.0,2025-08-28,Transfer modal,Modal & Investasi,Pemasukan,9348277.0,E-Wallet
1097.0,2025-12-31,Software bisnis,Software & Langganan,Pengeluaran,543927.0,Kartu Debit
1098.0,2026-01-14,Marketplace,Penjualan,Pemasukan,347143.0,Tunai
1099.0,2025-11-16,Kebutuhan kantor,Operasional Kantor,Pengeluaran,17755330.0,Kartu Debit
1100.0,2025-03-18,Operasional kendaraan,Transportasi & Logistik,Pengeluaran,323308.0,Transfer Bank
1101.0,2025-03-20,Transfer modal,Modal & Investasi,Pemasukan,5434982.0,Transfer Bank
1102.0,2026-01-28,Marketplce,Penjualan,Pemasukan,670135.0,Transfer Bank
1103.0,2024-06-23,Pmbayaran cicilan,Utang & Cicilan,Pengeluaran,4790424.0,Payment Gateway
1104.0,2026-04-02,Penjualan,Penjualan,Pemasukan,2513877.0,Transfer Bank
1105.0,2024-11-08,Transfer masuk,Piutang,Pemasukan,4911599.0,Kartu Kredit
1106.0,2025-04-29,Penjualan,Penjualan,Pemasukan,1936541.0,Payment Gateway
1107.0,2024-05-29,Pelunasan,Piutang,Pemasukan,2365661.0,Transfer Bank
1108.0,2024-08-05,Peralatan bisnis,Peralatan & Aset,Pengeluaran,7796259.0,Payment Gateway
1109.0,2024-05-27,Tagihan,Software & Langganan,Pengeluaran,572230.0,Transfer Bank
1110.0,2025-09-17,Pembayaran pelanggan,Piutang,Pemasukan,3660948.0,QRIS
1111.0,2025-09-14,Transfer modal,Modal & Investasi,Pemasukan,33444690.0,Kartu Kredit
1112.0,2026-01-21,Transfer modal,Modal & Investasi,Pemasukan,3962556.0,Kartu Kredit
1113.0,2025-06-03,Refund,Lain-lain,Pengeluaran,382258.0,Payment Gateway
1114.0,2026-03-01,Pendapatan investasi,Modal & Investasi,Pemasukan,15814405.0,Tunai
1115.0,2026-05-04,Pendapatan online,Penjualan,Pemasukan,1032607.0,Kartu Debit
1116.0,2025-02-13,Marketplace,Transportasi & Logistik,Pengeluaran,889554.0,E-Wallet
1117.0,2026-02-10,Perizinan,Pajak & Perizinan,Pengeluaran,181151.0,Transfer Bank
1118.0,2025-10-31,Pengiriman,Transportasi & Logistik,Pengeluaran,1525868.0,Transfer Bank
1119.0,2024-12-02,Pendapatan investasi,Modal & Investasi,Pemasukan,7645181.0,Tunai
1120.0,2024-07-19,Pendapatan usaha,Penjualan,Pemasukan,562905.0,Kartu Kredit
1121.0,2025-04-13,Pembelian barang,Pembelian Stok,Pengeluaran,4991036.0,Payment Gateway
1122.0,2025-07-04,Restock,Pembelian Stok,Pengeluaran,3252498.0,
1123.0,2025-11-07,Marketplace,Penjualan,Pemasukan,496314.0,Kartu Debit
1124.0,2025-08-03,Tagihan,Modal & Investasi,Pemasukan,26716041.0,Kartu Debit
1125.0,2024-06-10,Promosi,Marketing & Promosi,Pengeluaran,779985.0,E-Wallet
1126.0,2026-05-25,Transfer,Piutang,Pemasukan,519915.0,E-Wallet
1127.0,2024-08-09,Pendapatan online,Penjualan,Pemasukan,1253954.0,Kartu Debit
1128.0,,Cashback,Peralatan & Aset,Pemasukan,20180481.0,Kartu Kredit
1129.0,2026-02-22,Cloud service,Software & Langganan,Pengeluaran,852876.0,Transfer Bank
1130.0,2024-12-24,Transportasi,Transportasi & Logistik,Pengeluaran,1015639.0,Payment Gateway
1131.0,2026-03-03,Pendapatan usaha,Operasional Kantor,Pemasukan,5619981.0,Kartu Kredit
1132.0,2024-08-02,Pendapatan online,Penjualan,Pemasukan,1746934.0,Kartu Debit
1133.0,2026-04-24,Cashback,Pembelian Stok,Pengeluaran,2093728.0,E-Wallet
1134.0,2025-01-06,Pendapatan investasi,Modal & Investasi,Pemasukan,13569358.0,Transfer Bank
1135.0,2025-07-19,Pendapatan online,Penjualan,Pemasukan,698330.0,Transfer Bank
1136.0,2025-10-21,Trf masuk,Piutang,Pemasukan,584766.0,Payment Gateway
1137.0,2026-05-05,Transportasi,Piutang,Pengeluaran,1268503.0,Kartu Debit
1138.0,2024-06-24,Pengiriman,Transportasi & Logistik,Pengeluaran,108864.0,Tunai
1139.0,2025-03-22,Maintenance,Peralatan & Aset,Pengeluaran,782996.0,E-Wallet
1140.0,2024-08-08,Pendapatan investasi,Modal & Investasi,Pemasukan,2483575.0,E-Wallet
1141.0,2024-08-06,Pendapatan investasi,Modal & Investasi,Pemasukan,15996392.0,Transfer Bank
1142.0,2025-06-20,Pembayaran karyawan,Gaji & Karyawan,Pengeluaran,507070.0,Kartu Kredit
1143.0,2025-04-25,Payroll,Gaji & Karyawan,Pengeluaran,6014201.0,Kartu Kredit
1144.0,2025-08-04,Pendanaan usaha,Modal & Investasi,Pemasukan,8647139.0,E-Wallet
1145.0,2025-06-20,Administrasi legal,Pajak & Perizinan,Pengeluaran,1003398.0,Kartu Debit
1146.0,2025-09-10,Marketplace,Penjualan,Pemasukan,2238084.0,Kartu Kredit
1147.0,2025-03-11,Transfer masuk,Piutang,Pemasukan,4520377.0,Kartu Kredit
1148.0,2024-10-11,Tagihan kantor,Pajak & Perizinan,Pengeluaran,3504106.0,Tunai
1149.0,2025-07-24,Pembayaran pelanggan,Piutang,Pemasukan,7803026.0,Kartu Kredit
1150.0,2025-10-30,Administrasi,Penjualan,Pemasukan,1367454.0,E-Wallet
1151.0,2024-09-29,Refun,Lain-lain,Pengeluaran,515992.0,Tunai
1152.0,2025-03-29,Transfer masuk,Piutang,Pemasukan,4289283.0,Payment Gateway
1153.0,2024-12-18,Transportasi,Transportasi & Logistik,Pengeluaran,374269.0,Kartu Kredit
1154.0,2024-06-06,Biaya operasional,Operasional Kantor,Pengeluaran,4738611.0,Transfer Bank
1155.0,2025-02-27,Pembelian barang,Pembelian Stok,Pengeluaran,1160801.0,Kartu Kredit
1156.0,2025-09-11,QRIS,Piutang,Pemasukan,1620128.0,Kartu Kredit
1157.0,2024-10-15,Adminstrasi,Lain-lain,Pengeluaran,264873.0,Transfer Bank
1158.0,2026-01-30,Transfer modal,Modal & Investasi,Pemasukan,3011851.0,Kartu Debit
1159.0,2024-06-15,Maintenance,Peralatan & Aset,Pengeluaran,,Tunai
1160.0,2026-05-08,Pembayaran pelanggan,Piutang,Pemasukan,686849.0,E-Wallet
1161.0,2026-03-09,QRIS,Lain-lain,Pengeluaran,-596477.0,QRIS
1162.0,2025-02-16,Marketplace,Penjualan,Pemasukan,1440082.0,Transfer Bank
1163.0,2025-03-18,Pembayaran pelanggan,Piutang,Pemasukan,3220045.0,Transfer Bank
1164.0,2025-02-19,Pendanaan usaha,Modal & Investasi,Pemasukan,4594039.0,Transfer Bank
1165.0,2026-02-03,Biaya transaksi,Biaya Bank,Pengeluaran,264397.0,Transfer Bank
1166.0,2025-05-16,Refund,Penjualan,Pemasukan,998786.0,Kartu Kredit
1167.0,2025-06-16,Perizinan,Pajak & Perizinan,Pengeluaran,5033831.0,Kartu Debit
