transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
1305.0,2025-07-03,Makan malam,Makanan & Minuman,Pengeluaran,56383.0,Tunai
1306.0,2026-02-25,Liburan,Hiburan,Pengeluaran,121436.0,Kartu Kredit
1307.0,2026-02-23,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,82972.0,Kartu Kredit
1308.0,2025-02-26,Tokopedia,Belanja Bulanan,Pengeluaran,394385.0,Tunai
1309.0,2024-09-09,Makan malam,Makanan & Minuman,Pengeluaran,39424.0,E-Wallet
1310.0,2025-06-16,Pembayaran digital,Pulsa & Internet,Pengeluaran,120296.0,Kartu Debit
1311.0,2024-11-28,Game online,Hiburan,Pengeluaran,184357.0,Kartu Kredit
1312.0,2025-09-05,Subscription,Pembayaran Langganan,Pengeluaran,454017.0,Transfer Bank
1313.0,2026-04-23,MRT,Transportasi,Pengeluaran,11336.0,Transfer Bank
1314.0,2024-06-21,Membership,Pembayaran Langganan,Pengeluaran,38072.0,Transfer Bank
1315.0,2025-05-12,Iuran lingkungan,Tempat Tinggal,Pengeluaran,734219.0,Kartu Debit
1316.0,2025-04-03,Kirim uang,Transfer Teman/Keluarga,Pemasukan,44130.0,Kartu Debit
1317.0,2025-08-17,Parkir,Transportasi,Pengeluaran,56876.0,Kartu Kredit
1318.0,2025-07-06,Spotify,Hiburan,Pengeluaran,53436.0,E-Wallet
1319.0,2025-04-01,THR,Gaji,Pemasukan,6627774.0,Tunai
1320.0,2024-08-10,Restoran,Makanan & Minuman,Pengeluaran,49539.0,Kartu Kredit
1321.0,2024-12-17,Bioskop,Hiburan,Pengeluaran,110203.0,Tunai
1322.0,2026-02-25,KRL,Transportasi,Pengeluaran,35239.0,Tunai
1323.0,2024-10-02,Marketplace,Pembayaran Langganan,Pengeluaran,85093.0,E-Wallet
1324.0,2026-05-21,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,73918.0,Kartu Debit
1325.0,2026-03-19,Marketplace,Pembayaran Langganan,Pengeluaran,165393.0,Kartu Debit
1326.0,2025-11-07,Minimarket,Makanan & Minuman,Pengeluaran,87154.0,Kartu Kredit
1327.0,2024-08-31,Membership,Pembayaran Langganan,Pengeluaran,160736.0,Tunai
1328.0,2025-09-06,Pembayaran digital,Pembayaran Langganan,Pengeluaran,36759.0,E-Wallet
1329.0,2025-01-22,Pulsa,Pulsa & Internet,Pengeluaran,135176.0,Kartu Kredit
1330.0,2025-08-25,Tagihan,Pembayaran Langganan,Pengeluaran,32999.0,E-Wallet
1331.0,2026-03-18,Tol,Transportasi,Pengeluaran,10000.0,Kartu Debit
1332.0,2024-06-27,Tagihan,Transfer Teman/Keluarga,Pengeluaran,244626.0,Kartu Kredit
1333.0,2024-06-05,Cloud storage,Pembayaran Langganan,Pengeluaran,178021.0,Kartu Debit
1334.0,2024-12-16,Membership,Pembayaran Langganan,Pengeluaran,106326.0,Tunai
1335.0,2025-04-09,Netflix,Hiburan,Pengeluaran,52899.0,E-Wallet
1336.0,2025-03-07,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,240723.0,Kartu Debit
1337.0,2025-03-11,Tagihan,Tempat Tinggal,Pengeluaran,943586.0,Tunai
1338.0,2025-09-05,Patungan,Transfer Teman/Keluarga,Pemasukan,257470.0,Kartu Kredit
1339.0,2026-01-08,Bonus,Gaji,Pemasukan,7502471.0,Kartu Debit
1340.0,2024-12-29,Iuran lingkungan,Tempat Tinggal,Pengeluaran,947917.0,Transfer Bank
1341.0,2025-02-16,Game online,Hiburan,Pengeluaran,66135.0,Kartu Debit
1342.0,2024-10-10,Service AC,Tempat Tinggal,Pengeluaran,652496.0,Kartu Debit
1343.0,2025-10-21,Game online,Hiburan,Pengeluaran,23234.0,E-Wallet
1344.0,2024-08-12,Transfer,Transfer Teman/Keluarga,Pengeluaran,529411.0,Tunai
1345.0,2024-08-12,Paket data,Pulsa & Internet,Pengeluaran,40434.0,Kartu Debit
1346.0,2024-07-25,Bioskop,Hiburan,Pengeluaran,105438.0,E-Wallet
1347.0,2024-09-01,Mkn malam,Makanan & Minuman,Pengeluaran,76738.0,E-Wallet
1348.0,2025-10-13,Bonus,Gaji,Pemasukan,7446052.0,Tunai
1349.0,2025-12-08,Restoran,Makanan & Minuman,Pengeluaran,47852.0,Kartu Kredit
1350.0,2025-07-08,Tagihan,Pulsa & Internet,Pengeluaran,,Transfer Bank
1351.0,2024-11-22,Gaji bulanan,Gaji,Pemasukan,5721296.0,Transfer Bank
1352.0,2026-05-02,MRT,Transportasi,Pengeluaran,50014.0,Transfer Bank
1353.0,2024-11-09,MRT,Transportasi,Pengeluaran,16900.0,Kartu Kredit
1354.0,2026-04-22,,Transfer Teman/Keluarga,Pengeluaran,248764.0,Kartu Debit
1355.0,2025-06-18,Listrik,Tempat Tinggal,Pengeluaran,655036.0,Kartu Debit
1356.0,2025-06-17,Jajan,Makanan & Minuman,Pengeluaran,140604.0,Transfer Bank
1357.0,2025-12-15,Shopee,Belanja Bulanan,Pengeluaran,148814.0,E-Wallet
1358.0,2024-10-29,Paket data,Pulsa & Internet,Pengeluaran,115832.0,E-Wallet
1359.0,2025-04-23,Bonus,Gaji,Pemasukan,5711356.0,E-Wallet
1360.0,2026-03-19,Bayar kos,Tempat Tinggal,Pengeluaran,778961.0,Kartu Kredit
1361.0,2025-04-05,Bensin,Transportasi,Pengeluaran,10000.0,E-Wallet
1362.0,2026-01-31,Cloud storage,Pembayaran Langganan,Pengeluaran,122816.0,Kartu Debit
1363.0,2025-05-28,Marketplace,Belanja Bulanan,Pengeluaran,107296.0,E-Wallet
1364.0,2024-10-15,Bayar teman,Transfer Teman/Keluarga,Pemasukan,154258.0,Kartu Debit
1365.0,2025-07-22,Beli pakaian,Belanja Bulanan,Pengeluaran,76565.0,Tunai
1366.0,2025-02-10,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,76453.0,Tunai
1367.0,2024-11-30,,Pulsa & Internet,Pengeluaran,139609.0,Transfer Bank
1368.0,2025-03-26,Supermarket,Belanja Bulanan,Pengeluaran,-127644.0,Transfer Bank
1369.0,2025-07-12,Marketplace,Transfer Teman/Keluarga,Pemasukan,165252.0,E-Wallet
1370.0,2026-03-24,Transfer,Transfer Teman/Keluarga,Pemasukan,313481.0,E-Wallet
1371.0,2025-06-02,Transfer,Tempat Tinggal,Pengeluaran,2583398.0,Kartu Kredit
1372.0,2025-09-21,Cafe,Makanan & Minuman,Pengeluaran,50176.0,Kartu Debit
1373.0,2025-08-04,Tagihan internet,Pulsa & Internet,Pengeluaran,-94844.0,E-Wallet
1374.0,,Beli pakaian,Belanja Bulanan,Pengeluaran,196151.0,E-Wallet
1375.0,2025-08-01,Bonus,Gaji,Pemasukan,7153494.0,Tunai
1376.0,2025-08-25,Tagihan,Pembayaran Langganan,Pengeluaran,94423.0,E-Wallet
1377.0,2026-02-20,Transfer,Belanja Bulanan,Pengeluaran,428711.0,Kartu Debit
1378.0,2025-11-20,Subscription,Hiburan,Pengeluaran,97955.0,E-Wallet
1379.0,2025-06-30,Patungan,Transfer Teman/Keluarga,Pengeluaran,239072.0,Kartu Debit
1380.0,2025-12-30,Beli pakaian,Belanja Bulanan,Pengeluaran,501962.0,Kartu Kredit
1381.0,2026-01-16,Pembayaran digital,Transfer Teman/Keluarga,Pengeluaran,,E-Wallet
1382.0,2025-10-19,Grabb,Transportasi,Pengeluaran,78838.0,E-Wallet
1383.0,2025-04-20,Netfliix,Hiburan,Pengeluaran,231592.0,Kartu Debit
1384.0,2025-01-07,Bayar teman,Transfer Teman/Keluarga,Pemasukan,524564.0,E-Wallet
1385.0,2026-02-20,Cloud storage,Pembayaran Langganan,Pengeluaran,175987.0,Tunai
1386.0,2024-07-16,THR,Gaji,Pemasukan,6321823.0,E-Wallet
1387.0,2024-11-18,Minimarket,Makanan & Minuman,Pengeluaran,31673.0,Transfer Bank
1388.0,2026-03-26,Service AC,Tempat Tinggal,Pengeluaran,640769.0,E-Wallet
1389.0,2025-08-08,Supermarket,Belanja Bulanan,Pengeluaran,201195.0,Kartu Debit
1390.0,2025-07-20,Peralatan rumah,Belanja Bulanan,Pengeluaran,163628.0,Kartu Debit
1391.0,2025-09-09,Membership,Pembayaran Langganan,Pengeluaran,180758.0,Kartu Kredit
1392.0,2024-07-25,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,226276.0,Tunai
1393.0,2025-04-12,Trf,Transfer Teman/Keluarga,Pemasukan,222782.0,E-Wallet
1394.0,2026-04-07,Restoran,Makanan & Minuman,Pengeluaran,47873.0,Kartu Debit
1395.0,2025-04-17,KRL,Transportasi,Pengeluaran,42860.0,E-Wallet
1396.0,2026-04-01,Marketplace,Pulsa & Internet,Pengeluaran,167943.0,Kartu Kredit
1397.0,2026-04-18,GrabFood,Makanan & Minuman,Pengeluaran,97261.0,Kartu Debit
1398.0,2025-05-24,Service AC,Tempat Tinggal,Pengeluaran,843753.0,Transfer Bank
1399.0,2024-12-19,Tokopedia,Belanja Bulanan,Pengeluaran,145194.0,Tunai
1400.0,2024-08-29,Marketplace,Pembayaran Langganan,Pengeluaran,157188.0,Kartu Debit
1401.0,2024-06-29,Pembayaran digital,Hiburan,Pengeluaran,138022.0,Kartu Debit
1402.0,2024-07-31,Pembayaran digital,Pembayaran Langganan,Pengeluaran,160774.0,Tunai
1403.0,2025-04-16,Patungan,Transfer Teman/Keluarga,Pengeluaran,232008.0,Tunai
1404.0,2025-02-04,Cloud storage,Pembayaran Langganan,Pengeluaran,164424.0,Kartu Debit
1405.0,2024-09-19,GoFood,Makanan & Minuman,Pengeluaran,99915.0,Tunai
1406.0,2024-08-01,Lazada,Belanja Bulanan,Pengeluaran,243709.0,Transfer Bank
1407.0,2026-04-27,Paket data,Pulsa & Internet,Pengeluaran,211162.0,E-Wallet
1408.0,2026-03-28,Tagihan,Pembayaran Langganan,Pengeluaran,92772.0,Kartu Debit
1409.0,2024-12-28,Tagihan,Belanja Bulanan,Pengeluaran,287566.0,Transfer Bank
1410.0,2024-11-24,Subscription,Pembayaran Langganan,Pengeluaran,121680.0,E-Wallet
1411.0,2025-01-09,Netflix,Hiburan,Pengeluaran,57800.0,Transfer Bank
1412.0,2024-10-24,MRT,Transportasi,Pengeluaran,31189.0,Kartu Kredit
1413.0,2024-06-22,Kirim uang,Transfer Teman/Keluarga,Pemasukan,103695.0,Tunai
1414.0,2026-04-03,Air,Tempat Tinggal,Pengeluaran,1175876.0,Kartu Debit
1415.0,2026-02-16,Air,Tempat Tinggal,Pengeluaran,1100456.0,Tunai
1416.0,2024-06-29,Beli pakaian,Belanja Bulanan,Pengeluaran,64669.0,Kartu Debit
1417.0,2024-12-04,Minimarket,Belanja Bulanan,Pengeluaran,67135.0,Kartu Debit
1418.0,2026-01-19,Cloud storage,Pembayaran Langganan,Pengeluaran,78735.0,Transfer Bank
1419.0,2024-12-19,Transfer,Transfer Teman/Keluarga,Pemasukan,10000.0,Tunai
1420.0,2025-07-11,Patungan,Transfer Teman/Keluarga,Pemasukan,237089.0,Tunai
1421.0,2024-06-30,Makan malam,Makanan & Minuman,Pengeluaran,29148.0,Kartu Debit
1422.0,2025-07-23,Pulsa,Pulsa & Internet,Pengeluaran,53110.0,Tunai
1423.0,2024-07-30,Pulsa,Pulsa & Internet,Pengeluaran,107242.0,Tunai
1424.0,2025-10-23,Gaji bulanan,Gaji,Pemasukan,7488600.0,Kartu Debit
1425.0,2024-11-04,Gaji bulanan,Gaji,Pemasukan,6705759.0,Tunai
1426.0,2025-07-10,Liburan,Hiburan,Pengeluaran,83410.0,E-Wallet
1427.0,2025-01-06,Gaji bulanan,Gaji,Pemasukan,9129692.0,Kartu Debit
1428.0,2024-12-29,Tagihan internet,Pulsa & Internet,Pengeluaran,108483.0,Kartu Debit
1429.0,2025-05-04,Game online,Hiburan,Pengeluaran,42104.0,E-Wallet
1430.0,2025-09-15,GrabFood,Makanan & Minuman,Pengeluaran,53189.0,Kartu Debit
1431.0,2025-03-02,Patungan,Transfer Teman/Keluarga,Pengeluaran,348246.0,E-Wallet
1432.0,2026-05-04,Pulsa,Pulsa & Internet,Pengeluaran,190057.0,Kartu Kredit
1433.0,2026-01-04,Minimarket,Makanan & Minuman,Pengeluaran,24710.0,Tunai
1434.0,2025-01-09,Jajan,Makanan & Minuman,Pengeluaran,10602.0,Transfer Bank
1435.0,2025-04-27,Bonus,Gaji,Pemasukan,6069663.0,Kartu Debit
1436.0,2026-02-15,GrabFood,Makanan & Minuman,Pengeluaran,47525.0,Transfer Bank
1437.0,2025-10-08,Bayar kos,Tempat Tinggal,Pengeluaran,-750025.0,Transfer Bank
1438.0,2024-11-21,MRT,Transportasi,Pengeluaran,28947.0,Kartu Debit
1439.0,2026-03-01,Bensin,Transportasi,Pengeluaran,18333.0,Transfer Bank
1440.0,2024-09-16,Tagihan,Gaji,Pemasukan,6235217.0,E-Wallet
1441.0,2025-03-15,Cloud storage,Pembayaran Langganan,Pengeluaran,145587.0,Kartu Debit
1442.0,2025-07-24,Cloud storage,Pembayaran Langganan,Pengeluaran,88302.0,Kartu Debit
1443.0,2026-03-27,Cafe,Makanan & Minuman,Pengeluaran,74753.0,Kartu Debit
1444.0,2026-03-28,Parkir,Transportasi,Pengeluaran,33667.0,Kartu Debit
1445.0,2025-02-22,Pulsa,Pulsa & Internet,Pengeluaran,189972.0,E-Wallet
1446.0,2025-06-27,Paket data,Pulsa & Internet,Pengeluaran,166956.0,E-Wallet
1447.0,2025-12-27,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,374610.0,Kartu Debit
1448.0,2024-11-08,Subscription,Hiburan,Pengeluaran,395831.0,Transfer Bank
1449.0,2025-12-13,Minimarket,Belanja Bulanan,Pengeluaran,93435.0,Tunai
1450.0,2025-01-09,Restoran,Makanan & Minuman,Pengeluaran,73459.0,Kartu Debit
1451.0,2025-08-17,Minimarket,Makanan & Minuman,Pengeluaran,39276.0,Transfer Bank
1452.0,2024-12-15,Pulsa,Pulsa & Internet,Pengeluaran,89438.0,Kartu Kredit
1453.0,2024-06-17,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,349786.0,Kartu Debit
1454.0,2026-01-07,Patungan,Transfer Teman/Keluarga,Pemasukan,327630.0,Kartu Debit
1455.0,2025-02-20,Cafe,Makanan & Minuman,Pengeluaran,70067.0,Kartu Kredit
1456.0,2025-01-28,Wifi rumah,Pulsa & Internet,Pengeluaran,155453.0,Kartu Debit
1457.0,2024-09-27,Service AC,Tempat Tinggal,Pengeluaran,788439.0,Kartu Debit
1458.0,2025-04-05,Transfer,Tempat Tinggal,Pengeluaran,772153.0,Kartu Debit
1459.0,2024-12-19,Transfer,Transfer Teman/Keluarga,Pemasukan,342716.0,Transfer Bank
1460.0,2025-04-07,Tagihan internet,Pulsa & Internet,Pengeluaran,160378.0,Kartu Debit
1461.0,2025-03-05,Marketplace,Belanja Bulanan,Pengeluaran,141355.0,Transfer Bank
1462.0,2026-03-08,Cloud storage,Pembayaran Langganan,Pengeluaran,70037.0,Kartu Debit
1463.0,2025-01-16,Bayar teman,Transfer Teman/Keluarga,Pemasukan,163617.0,Kartu Debit
1464.0,2025-03-22,Transfer,Transfer Teman/Keluarga,Pemasukan,6896.0,Kartu Kredit
1465.0,2024-09-27,Subscription,Hiburan,Pengeluaran,87532.0,Kartu Debit
1466.0,2025-02-27,Jajan,Makanan & Minuman,Pengeluaran,53300.0,Kartu Debit
1467.0,2026-04-06,Spotfy,Hiburan,Pengeluaran,110387.0,E-Wallet
1468.0,2026-04-17,Pulsa,Pulsa & Internet,Pengeluaran,122856.0,E-Wallet
1469.0,2024-07-07,Supermarket,Belanja Bulanan,Pengeluaran,152937.0,E-Wallet
1470.0,2026-04-03,Service AC,Tempat Tinggal,Pengeluaran,707743.0,E-Wallet
1471.0,2024-09-12,Patungan,Transfer Teman/Keluarga,Pengeluaran,79679.0,E-Wallet
1472.0,2024-08-19,Jajan,Makanan & Minuman,Pengeluaran,59758.0,Kartu Debit
1473.0,2025-07-10,Gym membership,Pembayaran Langganan,Pengeluaran,113009.0,Kartu Debit
1474.0,2024-07-24,Bayar teman,Transfer Teman/Keluarga,Pemasukan,896770.0,E-Wallet
1475.0,2026-03-27,Kirim uang,Transfer Teman/Keluarga,Pemasukan,117376.0,Transfer Bank
1476.0,2025-04-16,Membership,Pembayaran Langganan,Pengeluaran,10000.0,E-Wallet
1477.0,2026-04-04,Air,Tempat Tinggal,Pengeluaran,591022.0,Kartu Debit
1478.0,2025-09-04,Parkir,Transportasi,Pengeluaran,22267.0,Transfer Bank
1479.0,2025-03-06,MRT,Transportasi,Pengeluaran,41797.0,Kartu Debit
1480.0,2024-09-08,Tagihan internet,Pulsa & Internet,Pengeluaran,118499.0,E-Wallet
1481.0,2025-07-20,Spotify,Hiburan,Pengeluaran,26841.0,E-Wallet
1482.0,2025-03-04,Netflix,Hiburan,Pengeluaran,180768.0,Transfer Bank
1483.0,2024-09-25,Membership,Pembayaran Langganan,Pengeluaran,208290.0,Kartu Kredit
1484.0,2025-11-09,Peralatan rumah,Belanja Bulanan,Pengeluaran,123648.0,Kartu Kredit
1485.0,2026-04-22,Kirim uang,Transfer Teman/Keluarga,Pemasukan,378013.0,Tunai
1486.0,2025-12-26,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,194591.0,E-Wallet
1487.0,2026-03-15,Gym membership,Pembayaran Langganan,Pengeluaran,30355.0,E-Wallet
1488.0,2024-07-03,Lazada,Belanja Bulanan,Pengeluaran,143517.0,E-Wallet
1489.0,2025-05-16,Air,Tempat Tinggal,Pengeluaran,1007537.0,Transfer Bank
1490.0,2026-01-27,Bioskop,Hiburan,Pengeluaran,16960.0,Kartu Debit
1491.0,2025-05-21,Patungan,Transfer Teman/Keluarga,Pemasukan,299986.0,Kartu Kredit
1492.0,2026-01-25,Gym membership,Pembayaran Langganan,Pengeluaran,-130190.0,Tunai
1493.0,2025-06-16,Netflix,Hiburan,Pengeluaran,76347.0,Kartu Kredit
1494.0,2024-12-01,Trf,Transfer Teman/Keluarga,Pengeluaran,307883.0,E-Wallet
1495.0,2026-04-21,Spotify,Hiburan,Pengeluaran,152701.0,Transfer Bank
1496.0,2025-01-09,Ngopi,Makanan & Minuman,Pengeluaran,20076.0,Transfer Bank
1497.0,2026-03-13,Tol,Transportasi,Pengeluaran,-14550.0,E-Wallet
1498.0,2025-09-10,Paket data,Pulsa & Internet,Pengeluaran,115182.0,Kartu Kredit
1499.0,2025-03-25,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,286432.0,Kartu Debit
1500.0,2024-12-11,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,10000.0,Kartu Debit
1501.0,2026-01-15,Gym membership,Pembayaran Langganan,Pengeluaran,235406.0,Kartu Debit
1502.0,2024-08-19,Patungan,Transfer Teman/Keluarga,Pengeluaran,133807.0,Kartu Kredit
1503.0,2026-02-27,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,10000.0,E-Wallet
1504.0,2025-04-17,Minimarket,Belanja Bulanan,Pengeluaran,165087.0,Kartu Kredit
,2025-10-15,Patungan,Transfer Teman/Keluarga,Pengeluaran,496506.0,Kartu Kredit
1506.0,2025-01-11,Cloud storage,Pembayaran Langganan,Pengeluaran,141638.0,Transfer Bank
1507.0,2024-12-02,Game online,Hiburan,Pengeluaran,37918.0,Kartu Kredit
1508.0,2025-07-21,Wifi rumah,Pulsa & Internet,Pengeluaran,107463.0,Tunai
1509.0,2025-01-13,Grab,Transportasi,Pengeluaran,16686.0,Kartu Kredit
1510.0,2024-12-26,Spotify,Pembayaran Langganan,Pengeluaran,183696.0,Tunai
1511.0,2026-04-23,Patungan,Transfer Teman/Keluarga,Pengeluaran,426631.0,Kartu Debit
1512.0,2024-10-10,Makan siang,Makanan & Minuman,Pengeluaran,53538.0,Tunai
1513.0,2024-12-20,Patungan,Transfer Teman/Keluarga,Pengeluaran,502686.0,Kartu Debit
1514.0,2026-02-27,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,526584.0,Tunai
1515.0,2024-07-29,Mkn malam,Makanan & Minuman,Pengeluaran,54348.0,Transfer Bank
1516.0,2025-01-28,Gaji bulanan,Gaji,Pemasukan,6238701.0,Transfer Bank
1517.0,2025-12-15,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,90366.0,E-Wallet
1518.0,2024-06-29,Wifi rumah,Pulsa & Internet,Pengeluaran,139808.0,Kartu Kredit
1519.0,2026-04-19,Gojek,Transportasi,Pengeluaran,10597.0,Tunai
1520.0,2024-05-28,Minimarket,Makanan & Minuman,Pengeluaran,26902.0,Transfer Bank
1521.0,2025-10-27,Tagihan,Pulsa & Internet,Pengeluaran,46699.0,
1522.0,2024-06-17,Gaji bulanan,Gaji,Pemasukan,6739718.0,Kartu Kredit
1523.0,2025-12-22,Beli pakaian,Belanja Bulanan,Pengeluaran,127777.0,E-Wallet
1524.0,2024-08-04,Paket data,Pulsa & Internet,Pengeluaran,115732.0,E-Wallet
1525.0,2025-05-19,Gaji bulanan,Gaji,Pemasukan,6559575.0,Kartu Kredit
1526.0,2026-01-30,Minimarket,Makanan & Minuman,Pengeluaran,54127.0,Kartu Debit
1527.0,2024-10-16,Pembayaran digital,Transfer Teman/Keluarga,Pemasukan,767083.0,E-Wallet
1528.0,2024-09-30,Transfer,Transfer Teman/Keluarga,Pengeluaran,205542.0,Kartu Debit
1529.0,2025-09-21,Lazada,Belanja Bulanan,Pengeluaran,178914.0,E-Wallet
1530.0,2026-01-30,Gym membership,Pembayaran Langganan,Pengeluaran,137834.0,Kartu Debit
1531.0,2025-06-08,Transfer,Tempat Tinggal,Pengeluaran,465603.0,E-Wallet
1532.0,2025-04-14,Gym membership,Pembayaran Langganan,Pengeluaran,58013.0,Kartu Debit
1533.0,2025-03-23,Parkir,Transportasi,Pengeluaran,18208.0,E-Wallet
1534.0,2025-03-03,Bensin,Transportasi,Pengeluaran,19536.0,Tunai
1535.0,2025-12-04,Gym membership,Pembayaran Langganan,Pengeluaran,412970.0,Transfer Bank
1536.0,2026-04-25,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,216352.0,Kartu Kredit
1537.0,2025-08-25,THR,Gaji,Pemasukan,7411644.0,Tunai
1538.0,2024-09-05,Gaji bulanan,Gaji,Pemasukan,25421468.0,E-Wallet
1539.0,2024-06-01,THR,Gaji,Pemasukan,5621103.0,Transfer Bank
1540.0,2024-11-05,Wifi rumah,Pulsa & Internet,Pengeluaran,156820.0,Kartu Debit
1541.0,2025-07-19,MRT,Transportasi,Pengeluaran,50178.0,Tunai
1542.0,2025-07-11,Pembayaran digital,Pulsa & Internet,Pengeluaran,93594.0,Kartu Debit
1543.0,2024-08-05,Spotify,Hiburan,Pengeluaran,1763147.0,Kartu Debit
1544.0,2025-02-24,Bonus,Gaji,Pemasukan,6105484.0,Kartu Debit
1545.0,2024-09-13,Marketplace,Transfer Teman/Keluarga,Pemasukan,148563.0,E-Wallet
1546.0,2024-08-30,Patungan,Transfer Teman/Keluarga,Pengeluaran,147231.0,E-Wallet
1547.0,2025-08-19,Transfer,Transfer Teman/Keluarga,Pengeluaran,-174271.0,Tunai
1548.0,2025-10-03,Liburan,Hiburan,Pengeluaran,166869.0,Kartu Kredit
1549.0,2024-09-30,Membership,Pembayaran Langganan,Pengeluaran,50502.0,Tunai
1550.0,2024-10-28,Transfer,Transfer Teman/Keluarga,Pengeluaran,6231.0,Transfer Bank
1551.0,2025-11-25,Marketplace,Pulsa & Internet,Pengeluaran,167373.0,Kartu Debit
1552.0,2026-02-16,Subscription,Pembayaran Langganan,Pengeluaran,180001.0,Kartu Debit
1553.0,2025-03-04,Gojek,Transportasi,Pengeluaran,23770.0,Transfer Bank
1554.0,2024-11-26,Tokopedia,Belanja Bulanan,Pengeluaran,170970.0,Kartu Kredit
1555.0,2025-10-06,Patungan,Transfer Teman/Keluarga,Pemasukan,303520.0,E-Wallet
1556.0,2024-11-09,Kirim uang,Transfer Teman/Keluarga,Pemasukan,841170.0,Kartu Kredit
1557.0,2026-01-15,Ngopi,Makanan & Minuman,Pengeluaran,57767.0,E-Wallet
1558.0,2025-08-19,Spotify,Hiburan,Pengeluaran,92376.0,Transfer Bank
1559.0,2025-12-09,Makan malam,Makanan & Minuman,Pengeluaran,51722.0,Kartu Debit
1560.0,2026-02-07,Transfer,Transfer Teman/Keluarga,Pemasukan,137961.0,Kartu Debit
1561.0,2025-09-09,Subscription,Pembayaran Langganan,Pengeluaran,81010.0,Transfer Bank
1562.0,2026-04-17,Subscription,Pembayaran Langganan,Pengeluaran,125050.0,Kartu Debit
1563.0,2025-10-05,Bensin,Transportasi,Pengeluaran,17520.0,Tunai
1564.0,2026-01-11,Lazada,Belanja Bulanan,Pengeluaran,242052.0,E-Wallet
1565.0,2025-08-18,Netflix,Hiburan,Pengeluaran,37028.0,Kartu Debit
1566.0,2025-03-13,Patungan,Transfer Teman/Keluarga,Pemasukan,176848.0,Kartu Debit
1567.0,2025-06-21,Kirim uang,Transfer Teman/Keluarga,Pemasukan,50622.0,Transfer Bank
1568.0,2024-09-20,Gojek,Transportasi,Pengeluaran,23833.0,Transfer Bank
1569.0,2024-09-29,Peralatan rumah,Belanja Bulanan,Pengeluaran,187058.0,Kartu Debit
1570.0,2025-10-12,Membership,Pembayaran Langganan,Pengeluaran,89447.0,Tunai
1571.0,2025-01-15,Shopee,Belanja Bulanan,Pengeluaran,84861.0,
1572.0,2024-10-10,Bayar kos,Tempat Tinggal,Pengeluaran,939868.0,Kartu Debit
1573.0,2025-07-07,Transfer,Belanja Bulanan,Pengeluaran,33474.0,Kartu Kredit
1574.0,2024-09-16,Makan malam,Makanan & Minuman,Pengeluaran,55271.0,Kartu Debit
1575.0,2026-03-06,Patungan,Transfer Teman/Keluarga,Pemasukan,204075.0,E-Wallet
1576.0,2026-02-06,Bayar teman,Transfer Teman/Keluarga,Pemasukan,360189.0,Transfer Bank
1577.0,2025-08-29,Membership,Pembayaran Langganan,Pengeluaran,15497.0,Transfer Bank
1578.0,2024-06-07,Bensin,Transportasi,Pengeluaran,18477.0,Kartu Debit
1579.0,2025-06-30,Shopee,Belanja Bulanan,Pengeluaran,172003.0,Tunai
1580.0,2025-06-17,Tagihan internet,Pulsa & Internet,Pengeluaran,74947.0,Kartu Debit
1581.0,2025-02-16,Marketplace,Pembayaran Langganan,Pengeluaran,42718.0,Tunai
1582.0,2024-09-10,GrabFood,Makanan & Minuman,Pengeluaran,27478.0,Transfer Bank
1583.0,2025-02-19,Bonus,Gaji,Pemasukan,7138275.0,Transfer Bank
1584.0,2025-07-15,KRL,Transportasi,Pengeluaran,10000.0,Transfer Bank
1585.0,2025-05-29,Ngopi,Makanan & Minuman,Pengeluaran,43590.0,Kartu Debit
1586.0,2024-09-10,Kirim uang,Transfer Teman/Keluarga,,253714.0,E-Wallet
1587.0,2025-08-10,Paket data,Pulsa & Internet,Pengeluaran,179533.0,Kartu Debit
1588.0,2025-11-18,Bensin,Transportasi,Pengeluaran,24892.0,Kartu Debit
1589.0,2024-09-25,Service AC,Tempat Tinggal,,1144628.0,E-Wallet
1590.0,2024-11-12,Transfer,Transfer Teman/Keluarga,Pengeluaran,442993.0,Kartu Debit
1591.0,2025-09-16,Transfer,Transfer Teman/Keluarga,Pengeluaran,158502.0,Kartu Debit
1592.0,2025-02-13,KRL,Transportasi,Pengeluaran,23393.0,Kartu Kredit
1593.0,2026-02-19,Membership,Pembayaran Langganan,Pengeluaran,123769.0,E-Wallet
1594.0,2024-08-31,Parkir,Transportasi,Pengeluaran,25491.0,Tunai
1595.0,2025-10-10,Grab,Transportasi,Pengeluaran,10000.0,Kartu Debit
1596.0,2025-08-10,Pembayaran digital,Gaji,Pemasukan,7360274.0,Tunai
